,Unnamed: 0,id_str,Screen Name,User Name,Time,Followers,num_retweets,num_likes,date,time,weekend,hashtags,num_hashtags,mentions,num_mentions,urls,num_urls,replied_id,quoted_id,tweet_text,category,quote_text,media_type,num_hashtags_trending,polarity,subjectivity,target,reply,quote,tweet_type,num_emojis,emoji_polarity,length,party_affiliation,days_since_post,time_day,day_week
1360,1360,1.20503925319916e+18,de_NVA,N-VA,2019-12-12 08:18:41,64225,0,4,2019-12-12,morning,False,[],0,"[{'screen_name': 'strecords3', 'name': 'Piano man Ben van Goethem', 'id': 991651327204831232, 'id_str': '991651327204831232', 'indices': [0, 11]}]",1,,0,1.20503777408212e+18,,@strecords3 Wij willen de werkloosheidsuitkering inderdaad beperken in de tijd (volledige stopzetting na drie jaar). We maken wel een uitzondering maken voor wie een opleiding volgt voor een knelpuntberoep.,economie,,nothing,0,0.1,0.4,bad,True,False,reply,0,0.0,206,de_NVA,21,8,3
1361,1361,1.20503734191775e+18,de_NVA,N-VA,2019-12-12 08:11:05,64225,35,154,2019-12-12,morning,False,"[{'text': 'DeOchtend', 'indices': [216, 226]}]",1,"[{'screen_name': 'SpoorenJan', 'name': 'Jan Spooren', 'id': 2903507087, 'id_str': '2903507087', 'indices': [203, 214]}]",1,,1,,1.20502612922196e+18,"'We hebben in dit land twee miljoen mensen tussen 20 en 64 die niet aan het werk zijn. Dat is een enorme groep. Met ons activeringspakket kan tien procent daarvan binnen de vijf jaar aan het werk', zegt @SpoorenJan. #DeOchtend https://t.co/q3ugHJZHtU",economie,,photo,0,0.7,1.0,good,False,True,quote,0,0.0,250,de_NVA,21,8,3
1362,1362,1.20503257836286e+18,de_NVA,N-VA,2019-12-12 07:52:09,64225,74,186,2019-12-12,morning,False,"[{'text': 'DeOchtend', 'indices': [250, 260]}]",1,"[{'screen_name': 'jvanovertveldt', 'name': 'Johan Van Overtveldt', 'id': 190955270, 'id_str': '190955270', 'indices': [233, 248]}]",1,,1,,,"'De Europese klimaatplannen zijn luchtkastelen. Het totale EU-jaarbudget is 160 tot 170 miljard euro. Voor dit plan alleen wordt er gesproken over 260 tot 270 miljard euro. Hoe gaan ze dat betalen? Dat wordt nergens uitgelegd', zegt @jvanovertveldt. #DeOchtend https://t.co/oqyL1acadV",ecologie,,photo,0,0.1,0.4,good,False,False,normal,0,0.0,284,de_NVA,21,7,3
1363,1363,1.20500440782758e+18,de_NVA,N-VA,2019-12-12 06:00:13,64225,6,30,2019-12-12,morning,False,"[{'text': 'DeOchtend', 'indices': [83, 93]}]",1,"[{'screen_name': 'radio1be', 'name': 'Radio 1', 'id': 34554377, 'id_str': '34554377', 'indices': [20, 29]}, {'screen_name': 'SpoorenJan', 'name': 'Jan Spooren', 'id': 2903507087, 'id_str': '2903507087', 'indices': [44, 55]}]",2,,1,,,Luister na 8 uur op @radio1be naar Kamerlid @SpoorenJan over het activeringspakket #DeOchtend https://t.co/GTL5OOldb4,economie,,photo,0,-0.65,0.9,medium,False,False,normal,0,0.0,117,de_NVA,21,6,3
1364,1364,1.2049892830499e+18,de_NVA,N-VA,2019-12-12 05:00:07,64225,4,16,2019-12-12,night,False,"[{'text': 'DeOchtend', 'indices': [122, 132]}]",1,"[{'screen_name': 'radio1be', 'name': 'Radio 1', 'id': 34554377, 'id_str': '34554377', 'indices': [20, 29]}, {'screen_name': 'jvanovertveldt', 'name': 'Johan Van Overtveldt', 'id': 190955270, 'id_str': '190955270', 'indices': [58, 73]}]",2,,1,,,Luister om 7 uur op @radio1be naar Europees Parlementslid @jvanovertveldt met een vooruitblik naar de Britse verkiezingen #DeOchtend https://t.co/dxBnrU9MWa,politiek,,photo,0,-0.65,0.9,bad,False,False,normal,0,0.0,156,de_NVA,21,5,3
1365,1365,1.20477403919521e+18,de_NVA,N-VA,2019-12-11 14:44:49,64225,0,3,2019-12-11,midday,False,[],0,"[{'screen_name': 'Mieke_MB', 'name': 'Miekes', 'id': 13994942, 'id_str': '13994942', 'indices': [0, 9]}, {'screen_name': 'TomPlesier', 'name': 'Tom Plesier', 'id': 1202610545356148744, 'id_str': '1202610545356148744', 'indices': [10, 21]}]",2,,1,1.20477161609959e+18,1.16297601362786e+18,"@Mieke_MB @TomPlesier 🦁
https://t.co/fVLZxHNJQE",politiek,,nothing,0,0.0,0.0,bad,True,True,quote,1,0.0,47,de_NVA,22,14,2
1366,1366,1.20477231439673e+18,de_NVA,N-VA,2019-12-11 14:37:57,64225,1,6,2019-12-11,midday,False,[],0,"[{'screen_name': 'DeRooseNicolas', 'name': 'Nicolas De Roose', 'id': 379787260, 'id_str': '379787260', 'indices': [0, 15]}]",1,,1,1.20475008706435e+18,1.09142953673299e+18,"@DeRooseNicolas Als we niet willen dat het licht uit gaat, dienen we de jongste kerncentrales langer op te houden. 👇
https://t.co/j1Vefd5oFE",ecologie,,video,0,0.1125,0.4125,bad,True,True,quote,1,0.0,140,de_NVA,22,14,2
1367,1367,1.20477116929295e+18,de_NVA,N-VA,2019-12-11 14:33:24,64225,34,54,2019-12-11,midday,False,[],0,"[{'screen_name': 'philip0010', 'name': 'Philip Cnockaert', 'id': 231070610, 'id_str': '231070610', 'indices': [0, 11]}, {'screen_name': 'Bart_DeWever', 'name': 'Bart De Wever', 'id': 143910307, 'id_str': '143910307', 'indices': [241, 254]}]",2,,1,1.20401723424863e+18,,"@philip0010 Een federale kieskring is geen oplossing. De destijds nog unitaire politieke partijen kozen zelf om te splitsen. Overigens, vandaag verbiedt de wet partijen niet om in Vlaanderen én Wallonië op te komen. Bekijk ook de mening van @Bart_DeWever hierover: 👇https://t.co/iTczdQqcxM",politiek,,video,0,0.0,0.4,medium,True,False,reply,1,0.0,289,de_NVA,22,14,2
1368,1368,1.20475088994644e+18,de_NVA,N-VA,2019-12-11 13:12:50,64225,27,102,2019-12-11,midday,False,[],0,"[{'screen_name': 'JanJambon', 'name': 'Jan Jambon', 'id': 143713239, 'id_str': '143713239', 'indices': [238, 248]}]",1,,2,,,"'Lid maakt lid'-actie, vandaag in de brievenbus van onze leden: maak iemand lid en ontvang een Vlaamsgezinde draagtas vol leuke hebbedingen. Of word lid via een lid en ontvang bijkomend een Vlaamse vlag én maak kans op een ontmoeting met @JanJambon 🦁 https://t.co/qBlGt6uKXN https://t.co/Ag8ZpBcpWE",andere,,video,0,0.6,0.966666666666667,medium,False,False,normal,1,0.0,298,de_NVA,22,13,2
1369,1369,1.20471610441483e+18,de_NVA,N-VA,2019-12-11 10:54:36,64225,45,237,2019-12-11,morning,False,[],0,"[{'screen_name': 'Knack', 'name': 'Knack', 'id': 260169083, 'id_str': '260169083', 'indices': [158, 164]}, {'screen_name': 'JanJambon', 'name': 'Jan Jambon', 'id': 143713239, 'id_str': '143713239', 'indices': [209, 219]}]",2,,2,,,"""Wij zullen een plan op tafel leggen om de twee jongste kerncentrales langer open te houden. Ik begrijp het fanatisme daartegen echt niet."" 

Lees vandaag in @Knack een interview met Vlaams minister-president @JanJambon of via: https://t.co/EfFRaUgykb. https://t.co/BpxnZJXioK",ecologie,,photo,0,0.2,0.4333333333333329,good,False,False,normal,0,0.0,276,de_NVA,22,10,2
1370,1370,1.20471454758565e+18,de_NVA,N-VA,2019-12-11 10:48:25,64225,0,0,2019-12-11,morning,False,[],0,"[{'screen_name': 'EtienneBoghmans', 'name': 'Etienne', 'id': 1176662150, 'id_str': '1176662150', 'indices': [0, 16]}]",1,,0,1.20470071924224e+18,,@EtienneBoghmans Een beleidsinstrument moet efficiënt zijn en de doelstellingen waarmaken. We kunnen die middelen beter reserveren en inzetten daar waar ze een verschil maken. Denk maar aan extra opleiding voor langdurig werklozen zodat hun afstand tot de arbeidsmarkt verkleint.,economie,,nothing,0,0.25,0.625,bad,True,False,reply,0,0.0,279,de_NVA,22,10,2
1371,1371,1.20471186511433e+18,de_NVA,N-VA,2019-12-11 10:37:45,64225,0,1,2019-12-11,morning,False,[],0,"[{'screen_name': 'bergenveld', 'name': 'bergenveld', 'id': 908991325072166913, 'id_str': '908991325072166913', 'indices': [0, 11]}]",1,,0,1.20470528821498e+18,,@bergenveld De langdurig werklozen blijven de achilleshiel van ons activeringsbeleid en we moeten alles aanwenden om hen te activeren. We kunnen deze middelen beter inzetten in extra opleiding voor werklozen zodat hun afstand tot de arbeidsmarkt verkleint.,economie,,nothing,0,0.15,0.6,bad,True,False,reply,0,0.0,256,de_NVA,22,10,2
1372,1372,1.20469730015889e+18,de_NVA,N-VA,2019-12-11 09:39:53,64225,3,27,2019-12-11,morning,False,[],0,"[{'screen_name': 'axel_ronse', 'name': 'Axel Ronse', 'id': 1053868090742792193, 'id_str': '1053868090742792193', 'indices': [81, 92]}]",1,,1,,,"'Werkgevers zijn op zoek naar skills, niet naar subsidies.' Vlaams Parlementslid @axel_ronse wil af van de inefficiënte aanwervingspremie voor langdurig werklozen.
https://t.co/sJsEV9NNiS",economie,,nothing,0,-0.141666666666667,0.8,bad,False,False,normal,0,0.0,187,de_NVA,22,9,2
1373,1373,1.20469164237828e+18,de_NVA,N-VA,2019-12-11 09:17:24,64226,2,6,2019-12-11,morning,False,[],0,"[{'screen_name': 'LibertarianFre4', 'name': 'Bert van Rottumeroog ➡️', 'id': 1136579007040970752, 'id_str': '1136579007040970752', 'indices': [0, 16]}, {'screen_name': 'Bart_DeWever', 'name': 'Bart De Wever', 'id': 143910307, 'id_str': '143910307', 'indices': [65, 78]}]",2,,1,1.20446678199112e+18,1.20401176624363e+18,"@LibertarianFre4 Bekijk hierover zeker de reactie van voorzitter @Bart_DeWever: 
https://t.co/r7n41UulhH",politiek,,video,0,0.3,0.5,bad,True,True,quote,0,0.0,104,de_NVA,22,9,2
1374,1374,1.20469133985152e+18,de_NVA,N-VA,2019-12-11 09:16:12,64226,0,2,2019-12-11,morning,False,[],0,"[{'screen_name': 'Media2Nieuwe', 'name': 'Nieuwe Media2', 'id': 1191798518928809984, 'id_str': '1191798518928809984', 'indices': [0, 13]}]",1,,1,1.20452845905528e+18,1.20399415788435e+18,"@Media2Nieuwe De schade die de Open VLD-top heeft veroorzaakt is gigantisch, zo blijkt. 👇
https://t.co/EarebrIuR4",politiek,,video,0,0.275,0.633333333333333,bad,True,True,quote,1,0.0,113,de_NVA,22,9,2
1375,1375,1.20469097452771e+18,de_NVA,N-VA,2019-12-11 09:14:45,64226,5,12,2019-12-11,morning,False,[],0,"[{'screen_name': 'KellensValere', 'name': 'Valere Kellens', 'id': 1128901246751051777, 'id_str': '1128901246751051777', 'indices': [0, 14]}, {'screen_name': 'Bart_DeWever', 'name': 'Bart De Wever', 'id': 143910307, 'id_str': '143910307', 'indices': [92, 105]}]",2,,1,1.20465131042901e+18,1.20401176624363e+18,"@KellensValere Dat blijft de meest logische oplossing. Bekijk ook de reactie van voorzitter @Bart_DeWever. 👇
https://t.co/r7n41UulhH",politiek,,video,0,0.3,0.6,bad,True,True,quote,1,0.0,132,de_NVA,22,9,2
1376,1376,1.20468551347671e+18,de_NVA,N-VA,2019-12-11 08:53:03,64226,0,0,2019-12-11,morning,False,[],0,"[{'screen_name': 'QuintenDG55', 'name': 'Quinten 🌍', 'id': 1179321490539462660, 'id_str': '1179321490539462660', 'indices': [0, 12]}]",1,,1,1.20468324958016e+18,1.2046838516725e+18,"@QuintenDG55 Bekijk inzake klimaatmaatregelen ook: 👇
https://t.co/s7fAuTXR5w",ecologie,,nothing,0,0.0,0.0,bad,True,True,quote,1,0.0,76,de_NVA,22,8,2
1377,1377,1.2046838516725e+18,de_NVA,N-VA,2019-12-11 08:46:26,64226,12,52,2019-12-11,morning,False,[],0,"[{'screen_name': 'Zu_Demir', 'name': 'Zuhal Demir', 'id': 2438136788, 'id_str': '2438136788', 'indices': [22, 31]}]",1,,1,,,"Minister van Omgeving @Zu_Demir investeert 8,6 miljoen euro in 69 Vlaamse klimaatprojecten: 'De oppervlakte lokale vergroening doen stijgen, verharde oppervlaktes verwijderen en investeren in biodiversiteit is cruciaal in onze verstedelijkte gebieden'.
https://t.co/MgxIrAKtQh",ecologie,,nothing,0,0.2,0.4,medium,False,False,normal,0,0.0,276,de_NVA,22,8,2
1378,1378,1.20441770945629e+18,de_NVA,N-VA,2019-12-10 15:08:53,64226,0,2,2019-12-10,midday,False,[],0,"[{'screen_name': 'GlennBogaerts', 'name': 'Glenn Bogaerts', 'id': 859333013007720448, 'id_str': '859333013007720448', 'indices': [0, 14]}]",1,,0,1.20409204612392e+18,,@GlennBogaerts Bedankt voor de steun! ✌️,andere,,video,0,0.0,0.0,bad,True,False,reply,2,0.4939,40,de_NVA,23,15,1
1379,1379,1.20441750864153e+18,de_NVA,N-VA,2019-12-10 15:08:05,64226,2,9,2019-12-10,midday,False,[],0,"[{'screen_name': 'StevenVdWalle', 'name': 'Steven Van de Walle', 'id': 395392868, 'id_str': '395392868', 'indices': [0, 14]}, {'screen_name': 'Bart_DeWever', 'name': 'Bart De Wever', 'id': 143910307, 'id_str': '143910307', 'indices': [244, 257]}]",2,,1,1.20427467263381e+18,,"@StevenVdWalle Een federale kieskring is geen oplossing. De destijds nog unitaire politieke partijen kozen zelf om te splitsen. Overigens, vandaag verbiedt de wet partijen niet om in Vlaanderen én Wallonië op te komen. Bekijk ook de mening van @Bart_DeWever hierover: 👇
https://t.co/iTczdQqcxM",politiek,,video,0,0.0,0.4,bad,True,False,reply,1,0.0,293,de_NVA,23,15,1
1380,1380,1.20441590013001e+18,de_NVA,N-VA,2019-12-10 15:01:42,64226,2,7,2019-12-10,midday,False,[],0,[],0,,2,,,"Om ons team verder te versterken, zijn we op zoek naar een tweede provinciaal bewegingsverantwoordelijke voor de provincie Limburg.

Interesse? Lees de volledige functiebeschrijving of solliciteer: 🦁 https://t.co/yxktgrMV3r https://t.co/K7AvXazqnI",andere,,photo,0,-0.2625,0.575,bad,False,False,normal,1,0.0,247,de_NVA,23,15,1
1381,1381,1.20441472473087e+18,de_NVA,N-VA,2019-12-10 14:57:01,64226,0,0,2019-12-10,midday,False,[],0,"[{'screen_name': 'petervanor', 'name': 'Peter Vanormelingen', 'id': 321585007, 'id_str': '321585007', 'indices': [0, 11]}, {'screen_name': 'Bart_DeWever', 'name': 'Bart De Wever', 'id': 143910307, 'id_str': '143910307', 'indices': [49, 62]}]",2,,1,1.2044137886754e+18,,"@petervanor Bekijk hier de mening van voorzitter @Bart_DeWever over een federale kieskring: ""Enkel als dan elke stem telt voor één"". 👇 
https://t.co/iTczdQ8B9c",politiek,,video,0,0.0,0.2,bad,True,False,reply,1,0.0,159,de_NVA,23,14,1
1382,1382,1.2044137886754e+18,de_NVA,N-VA,2019-12-10 14:53:18,64226,0,0,2019-12-10,midday,False,[],0,"[{'screen_name': 'petervanor', 'name': 'Peter Vanormelingen', 'id': 321585007, 'id_str': '321585007', 'indices': [0, 11]}]",1,,0,1.2044121644102e+18,,"@petervanor Een federale kieskring is geen oplossing. De destijds nog unitaire politieke partijen kozen zelf om te splitsen. Overigens, vandaag verbiedt de wet partijen niet om in Vlaanderen én Wallonië op te komen.",politiek,,nothing,0,0.0,0.4,bad,True,False,reply,0,0.0,215,de_NVA,23,14,1
1383,1383,1.20440494875213e+18,de_NVA,N-VA,2019-12-10 14:18:11,64226,1,6,2019-12-10,midday,False,[],0,"[{'screen_name': 'chris10vdb', 'name': 'Chris10VdB', 'id': 1306010965, 'id_str': '1306010965', 'indices': [0, 11]}]",1,,1,1.20437595941731e+18,1.20432424253337e+18,"@chris10vdb Daar maken we werk van. Sociale woningen moeten gaan naar wie ze écht nodig heeft. 👇
https://t.co/MVoZs4riVC",sociaal,,photo,0,-0.055555555555556,0.527777777777778,bad,True,True,quote,1,0.0,120,de_NVA,23,14,1
1384,1384,1.2043897376221e+18,de_NVA,N-VA,2019-12-10 13:17:44,64226,0,0,2019-12-10,midday,False,[],0,"[{'screen_name': 'ThsLmbrcht', 'name': 'Thijs Lambrecht', 'id': 807013021944049664, 'id_str': '807013021944049664', 'indices': [0, 11]}]",1,,0,1.20438376713103e+18,,"@ThsLmbrcht Afgesproken hervormingen werden niet uitgevoerd, de restregering voert een laks beleid en de linkse oppositie lanceert onbetaalbare voorstellen.",economie,,nothing,0,-0.18333333333333302,0.7,bad,True,False,reply,0,0.0,156,de_NVA,23,13,1
1385,1385,1.20438796971041e+18,de_NVA,N-VA,2019-12-10 13:10:43,64226,1,4,2019-12-10,midday,False,[],0,"[{'screen_name': 'Assita_Kanko', 'name': 'Assita Kanko MEP', 'id': 52361939, 'id_str': '52361939', 'indices': [0, 13]}]",1,,1,1.20438435762187e+18,,@Assita_Kanko Onze voorzitter is trouwens ook terug te vinden op Instagram: https://t.co/1FaC84alJA😊,andere,,photo,0,0.5,1.0,bad,True,False,reply,1,0.7184,100,de_NVA,23,13,1
1386,1386,1.20438676370114e+18,de_NVA,N-VA,2019-12-10 13:05:55,64226,151,527,2019-12-10,midday,False,[],0,[],0,,1,,,"""Et alors?""😬 https://t.co/oDPGVgYtzK",politiek,,video,0,-0.25,1.0,good,False,False,normal,1,-0.34,36,de_NVA,23,13,1
1387,1387,1.20437880425012e+18,de_NVA,N-VA,2019-12-10 12:34:17,64226,0,1,2019-12-10,midday,False,[],0,"[{'screen_name': 'ThsLmbrcht', 'name': 'Thijs Lambrecht', 'id': 807013021944049664, 'id_str': '807013021944049664', 'indices': [0, 11]}]",1,,1,1.20437698981945e+18,1.12711653825385e+18,"@ThsLmbrcht Het zijn nochtans de uitgaven die problematisch zijn in dit land, niet de inkomsten (bevoegdheid van de minister van Financiën).👇
https://t.co/qrwxKOraNS",economie,,nothing,0,0.0,0.0,bad,True,True,quote,1,0.0,165,de_NVA,23,12,1
1388,1388,1.20434447264716e+18,de_NVA,N-VA,2019-12-10 10:17:52,64226,2,14,2019-12-10,morning,False,[],0,"[{'screen_name': 'jvanovertveldt', 'name': 'Johan Van Overtveldt', 'id': 190955270, 'id_str': '190955270', 'indices': [73, 88]}]",1,,2,,1.20430167622154e+18,Komt er een nieuwe crisis aan? Lees de opinie van Europees Parlementslid @jvanovertveldt via: https://t.co/ILGRyHoDzo. https://t.co/ivlNUSLXG3,economie,,photo,0,0.15,0.45,bad,False,True,quote,0,0.0,142,de_NVA,23,10,1
1389,1389,1.20432424253337e+18,de_NVA,N-VA,2019-12-10 08:57:29,64226,41,177,2019-12-10,morning,False,"[{'text': 'DeOchtend', 'indices': [266, 276]}]",1,"[{'screen_name': 'MDiependaele', 'name': 'Matthias Diependaele', 'id': 2761161567, 'id_str': '2761161567', 'indices': [251, 264]}]",1,,1,,,"‘We gaan prioritair controleren of een sociale huurder eigendommen heeft in het buitenland. Het Antwerpse voorbeeld toont aan dat het dringend is. We scheppen een juridisch kader waar sociale huisvestingsmaatschappijen gebruik van kunnen maken’, zegt @MDiependaele. #DeOchtend https://t.co/tFRO4c1ocM",sociaal,,photo,1,0.155555555555556,0.222222222222222,good,False,False,normal,0,0.0,300,de_NVA,23,8,1
1390,1390,1.20431252872303e+18,de_NVA,N-VA,2019-12-10 08:10:56,64226,1,0,2019-12-10,morning,False,[],0,"[{'screen_name': 'herrgutmensch', 'name': 'Willem Laarmans', 'id': 1005436875925008386, 'id_str': '1005436875925008386', 'indices': [0, 14]}]",1,,0,1.20425973500181e+18,,"@herrgutmensch We blijven nochtans openstaan voor dialoog. Maar niet om het programma van Magnette uit te voeren en de rekening door te schuiven naar wie spaart, werkt en onderneemt in Vlaanderen.",politiek,,nothing,0,-0.65,0.9,bad,True,False,reply,0,0.0,196,de_NVA,23,8,1
1391,1391,1.20431149793509e+18,de_NVA,N-VA,2019-12-10 08:06:50,64226,6,27,2019-12-10,morning,False,[],0,"[{'screen_name': 'PieterRaedt', 'name': 'Pieter De Raedt', 'id': 943523347626889217, 'id_str': '943523347626889217', 'indices': [0, 12]}]",1,,1,1.20430105564069e+18,1.20401176624363e+18,"@PieterRaedt ""In Vlaanderen moet je dan gaan uitleggen aan je kiezers, die rechts hebben gestemd, dat je dat allemaal niet kan leveren."" 👇
https://t.co/r7n41UulhH",politiek,,video,0,-0.066666666666667,0.2,bad,True,True,quote,1,0.0,162,de_NVA,23,8,1
1392,1392,1.20431007023174e+18,de_NVA,N-VA,2019-12-10 08:01:10,64225,0,0,2019-12-10,morning,False,[],0,"[{'screen_name': 'boanerge_levy', 'name': 'Levy Boanerge-Levy', 'id': 1193896904872120320, 'id_str': '1193896904872120320', 'indices': [0, 14]}]",1,,0,1.20413818903376e+18,,"@boanerge_levy Bedankt voor de steun, Levy! ✌️",andere,,video,0,0.0,0.0,bad,True,False,reply,2,0.4939,46,de_NVA,23,8,1
1393,1393,1.20430979966983e+18,de_NVA,N-VA,2019-12-10 08:00:05,64225,0,1,2019-12-10,morning,False,[],0,"[{'screen_name': 'el3mentzzz', 'name': 'Robbe 💛🖤🇭🇰', 'id': 2938147845, 'id_str': '2938147845', 'indices': [0, 11]}]",1,,0,1.20411769347502e+18,,@el3mentzzz Bedankt voor de steun!,andere,,video,0,0.0,0.0,bad,True,False,reply,0,0.0,34,de_NVA,23,8,1
1394,1394,1.20430513799433e+18,de_NVA,N-VA,2019-12-10 07:41:34,64225,29,95,2019-12-10,morning,False,"[{'text': 'DeOchtend', 'indices': [270, 280]}]",1,"[{'screen_name': 'PaulMagnette', 'name': 'Paul Magnette', 'id': 19982065, 'id_str': '19982065', 'indices': [154, 167]}, {'screen_name': 'openvld', 'name': 'Open Vld', 'id': 21994861, 'id_str': '21994861', 'indices': [229, 237]}, {'screen_name': 'GeertBourgeois', 'name': 'Geert Bourgeois', 'id': 994821734, 'id_str': '994821734', 'indices': [253, 268]}]",3,,1,,,"‘We willen de basislijnen van Zweeds in Vlaanderen federaal doortrekken en zo aansluiten bij de noordelijke landen. Maar dat staat niet in de plannen van @PaulMagnette en ik vrees dat paars-groen al te sterk in de hoofden van de @openvld-top zit’, zegt @GeertBourgeois. #DeOchtend https://t.co/wVYIEeKhA4",politiek,,photo,1,0.5333333333333329,0.766666666666667,medium,False,False,normal,0,0.0,304,de_NVA,23,7,1
1395,1395,1.20429189508782e+18,de_NVA,N-VA,2019-12-10 06:48:57,64225,4,46,2019-12-10,morning,False,"[{'text': 'DeOchtend', 'indices': [134, 144]}]",1,"[{'screen_name': 'radio1be', 'name': 'Radio 1', 'id': 34554377, 'id_str': '34554377', 'indices': [23, 32]}, {'screen_name': 'MDiependaele', 'name': 'Matthias Diependaele', 'id': 2761161567, 'id_str': '2761161567', 'indices': [64, 77]}]",2,,1,,,Luister om 8.30 uur op @radio1be naar Vlaams minister van Wonen @MDiependaele over buitenlands vermogenonderzoek bij sociale woningen #DeOchtend https://t.co/ISZWBXipvc,sociaal,,photo,1,-0.138888888888889,0.427777777777778,medium,False,False,normal,0,0.0,168,de_NVA,23,6,1
1396,1396,1.20427707990007e+18,de_NVA,N-VA,2019-12-10 05:50:04,64225,3,24,2019-12-10,night,False,"[{'text': 'DeOchtend', 'indices': [103, 113]}]",1,"[{'screen_name': 'radio1be', 'name': 'Radio 1', 'id': 34554377, 'id_str': '34554377', 'indices': [23, 32]}, {'screen_name': 'GeertBourgeois', 'name': 'Geert Bourgeois', 'id': 994821734, 'id_str': '994821734', 'indices': [61, 76]}]",2,,1,,,Luister om 7.50 uur op @radio1be naar Europees Parlementslid @GeertBourgeois over de crisis bij de WTO #DeOchtend https://t.co/6gXsmqzRm0,economie,,photo,1,-0.65,0.9,bad,False,False,normal,0,0.0,137,de_NVA,23,5,1
1397,1397,1.20414746498456e+18,de_NVA,N-VA,2019-12-09 21:15:02,64225,6,48,2019-12-09,evening,False,[],0,"[{'screen_name': 'JanJambon', 'name': 'Jan Jambon', 'id': 143713239, 'id_str': '143713239', 'indices': [74, 84]}, {'screen_name': 'BenWeyts', 'name': 'Ben Weyts', 'id': 1451696935, 'id_str': '1451696935', 'indices': [113, 122]}]",2,,2,,,Vierde editie van Op de Jan af in Vilvoorde met Vlaams minister-president @JanJambon en Vlaams-Brabants minister @BenWeyts. Interesse in de laatste toelichting van het Vlaams regeerakkoord? ➡️ https://t.co/LrMLaE7oUO https://t.co/IcI3nQTXF5,politiek,,photo,0,-0.05,0.2,medium,False,False,normal,2,0.0,240,de_NVA,24,21,0
1398,1398,1.20401586285384e+18,de_NVA,N-VA,2019-12-09 12:32:05,64225,1,10,2019-12-09,midday,False,[],0,"[{'screen_name': 'GeneSuetens', 'name': 'Géne Suetens', 'id': 1156488010629865472, 'id_str': '1156488010629865472', 'indices': [0, 12]}]",1,,0,1.20401582561269e+18,,"@GeneSuetens Afgesproken hervormingen worden niet uitgevoerd, de restregering voert een laks beleid en de linkse oppositie lanceert onbetaalbare voorstellen.",economie,,nothing,0,-0.18333333333333302,0.7,bad,True,False,reply,0,0.0,157,de_NVA,24,12,0
1399,1399,1.20401582561269e+18,de_NVA,N-VA,2019-12-09 12:31:57,64225,22,47,2019-12-09,midday,False,[],0,"[{'screen_name': 'GeneSuetens', 'name': 'Géne Suetens', 'id': 1156488010629865472, 'id_str': '1156488010629865472', 'indices': [0, 12]}]",1,,1,1.20401542377733e+18,,"@GeneSuetens Put van Zweeds? Toen de N-VA de regering een jaar geleden verliet, was er een tekort van 0,8 procent. Intussen zal het begrotingstekort in 2020 tot 2,3 procent.👇
https://t.co/QWUlWM99Nn",economie,,video,0,0.0,0.0,medium,True,False,reply,1,0.0,198,de_NVA,24,12,0
1400,1400,1.20401490053795e+18,de_NVA,N-VA,2019-12-09 12:28:16,64225,5,12,2019-12-09,midday,False,[],0,"[{'screen_name': 'BruynsRoger', 'name': 'Roger Bruyns', 'id': 1094560790017916929, 'id_str': '1094560790017916929', 'indices': [0, 12]}]",1,,1,1.2040146958307e+18,,"@BruynsRoger Bovendien werden afgesproken hervormingen niet uitgevoerd, voert de restregering een laks beleid en lanceert de linkse oppositie het ene onbetaalbare voorstel na het andere.👇
https://t.co/QWUlWM99Nn",economie,,video,0,-0.18333333333333302,0.7,bad,True,False,reply,1,0.0,211,de_NVA,24,12,0
1401,1401,1.2040146958307e+18,de_NVA,N-VA,2019-12-09 12:27:27,64225,9,22,2019-12-09,midday,False,[],0,"[{'screen_name': 'BruynsRoger', 'name': 'Roger Bruyns', 'id': 1094560790017916929, 'id_str': '1094560790017916929', 'indices': [0, 12]}]",1,,1,1.20400859467452e+18,,"@BruynsRoger Als men de maatregelen uit het zomerakkoord onverkort naar het parlement had gebracht, dan hadden we die goedgekeurd. En dan stond de begroting er een pak beter voor.
https://t.co/2JB44nabhW",economie,,video,0,-0.65,0.9,bad,True,False,reply,0,0.0,203,de_NVA,24,12,0
1402,1402,1.20401450996012e+18,de_NVA,N-VA,2019-12-09 12:26:43,64225,11,39,2019-12-09,midday,False,[],0,"[{'screen_name': 'annefleur62', 'name': 'Annefleur', 'id': 4142339740, 'id_str': '4142339740', 'indices': [0, 12]}]",1,,1,1.2039974837912e+18,1.20401176624363e+18,"@annefleur62 Daarom blijft confederalisme een logische oplossing. Zolang je links kan besturen en de facturen naar iemand anders kan schuiven, is het natuurlijk gemakkelijk. 👇
https://t.co/r7n41UulhH",politiek,,video,0,-0.0145,0.737666666666667,medium,True,True,quote,1,0.0,199,de_NVA,24,12,0
